id,Dog,Dog score
4615,1,0.90656906
4616,1,0.9999895
4617,1,0.5210206
4618,1,0.9718884
4619,0,0.074512266
462,0,9.247675e-09
4620,0,4.5260145e-05
4621,0,0.14766659
4622,1,0.9957653
4623,1,1.0
4624,1,0.9463713
4625,0,0.35845473
4626,1,0.99999714
4627,1,1.0
4628,1,1.0
4629,0,8.936152e-08
463,1,0.9861427
4630,1,0.9999982
4631,1,0.9976367
4632,0,0.002799995
4633,0,2.5236556e-08
4634,0,0.00050925626
4635,1,1.0
4636,1,0.6030943
4637,1,0.86265886
4638,0,1.230805e-11
4639,1,0.8218946
464,0,0.0005584938
4640,1,0.9987004
4641,1,0.99999785
4642,0,0.0019200558
4643,1,0.99663097
4644,0,0.02746748
4645,0,8.4984146e-07
4646,1,0.9974825
4647,1,1.0
4648,0,1.1114775e-11
4649,1,1.0
465,0,0.00046224808
4650,1,0.96038604
4651,1,1.0
4652,1,0.9960821
4653,0,2.0949731e-10
4654,1,0.9981679
4655,0,1.746179e-08
4656,1,0.9999287
4657,0,2.4090155e-05
4658,0,3.020567e-10
4659,0,0.000394182
466,1,1.0
4660,0,1.6444424e-07
4661,0,1.3723564e-13
4662,0,1.423282e-09
4663,0,2.8642004e-09
4664,1,0.9999995
4665,1,1.0
4666,1,1.0
4667,1,0.9950157
4668,1,1.0
4669,1,0.8849141
467,1,1.0
4670,0,4.6373503e-07
4671,1,0.9997358
4672,0,4.0603325e-05
4673,0,0.25238433
4674,1,1.0
4675,1,0.9997477
4676,1,1.0
4677,1,0.9999993
4678,0,5.815153e-16
4679,1,1.0
468,0,1.442885e-10
4680,1,1.0
4681,0,4.736784e-16
4682,0,1.5312138e-13
4683,0,7.0770104e-12
4684,0,0.2033741
4685,1,0.9999987
4686,0,2.5064903e-09
4687,0,0.26146
4688,0,5.217658e-05
4689,1,0.8539978
469,1,0.9994129
4690,0,7.4534964e-13
4691,1,1.0
4692,0,2.0729536e-13
4693,1,0.9999466
4694,0,3.5100222e-16
4695,0,3.4211237e-15
4696,0,3.9517126e-08
4697,0,3.5349467e-06
4698,1,0.5259099
4699,1,1.0
47,0,8.826465e-09
470,1,0.79686224
4700,1,0.99999976
4701,0,9.60853e-19
4702,1,1.0
4703,0,4.3694833e-13
4704,0,9.239511e-06
4705,0,0.21616082
4706,0,1.7123796e-07
4707,0,9.883456e-09
4708,1,0.9999995
4709,1,0.9508167
471,0,4.2722664e-07
4710,1,1.0
4711,1,1.0
4712,0,3.633192e-11
4713,1,1.0
4714,1,0.99918836
4715,1,1.0
4716,0,0.14338522
4717,1,0.9992379
4718,1,0.9960024
4719,0,0.075646445
472,1,1.0
4720,1,1.0
4721,0,1.4987091e-07
4722,0,0.05700456
4723,1,1.0
4724,1,0.9999498
4725,0,0.0003477666
4726,1,0.9996655
4727,0,0.18808784
4728,0,1.1553386e-06
4729,1,1.0
473,1,0.9996468
4730,1,0.99797803
4731,1,1.0
4732,1,0.99715877
4733,1,1.0
4734,1,1.0
4735,0,0.0050066416
4736,1,0.99717975
4737,1,0.97320503
4738,1,0.9999993
4739,0,0.10106252
474,1,1.0
4740,0,0.0039080535
4741,0,8.3906444e-11
4742,0,3.822163e-15
4743,1,0.9768524
4744,1,1.0
4745,1,0.99940455
4746,1,0.9998047
4747,1,0.9944918
4748,1,0.8827337
4749,0,8.00174e-14
475,1,1.0
4750,1,0.99999774
4751,0,0.0156333
4752,0,0.017376136
4753,0,0.009072935
4754,0,6.322757e-13
4755,1,1.0
4756,1,1.0
4757,1,0.9999939
4758,0,2.6758227e-07
4759,0,6.0985195e-07
476,0,1.5260973e-16
4760,0,4.872822e-06
4761,0,2.0935512e-10
4762,0,0.00012083984
4763,1,0.99763143
4764,0,8.859128e-07
4765,1,1.0
4766,0,2.2966786e-09
4767,1,1.0
4768,0,5.396387e-07
4769,0,1.66042e-05
477,0,0.004377085
4770,0,1.6140966e-05
4771,0,0.022447165
4772,1,1.0
4773,1,1.0
4774,1,1.0
4775,0,0.02421832
4776,0,0.001109549
4777,0,9.48829e-09
4778,1,0.9999999
4779,0,5.395716e-09
478,0,7.795892e-14
4780,1,1.0
4781,0,2.5189609e-24
4782,1,1.0
4783,1,0.99573827
4784,1,1.0
4785,0,0.03191469
4786,1,0.6365514
4787,1,0.9999981
4788,1,1.0
4789,0,0.43913636
479,1,0.862024
4790,1,1.0
4791,1,0.9981604
4792,1,0.9999982
4793,0,1.814679e-16
4794,1,0.9998203
4795,1,1.0
4796,0,3.1965186e-10
4797,1,0.999969
4798,0,3.0663932e-16
4799,1,0.99981374
48,1,0.9923431
480,1,0.7659042
4800,0,7.4989625e-19
4801,1,0.99378467
4802,1,1.0
4803,1,0.9990557
4804,1,0.99990726
4805,1,1.0
4806,0,3.168351e-12
4807,0,1.2611964e-06
4808,1,0.9997565
4809,0,3.7521078e-10
481,1,0.9999124
4810,0,8.729234e-11
4811,0,0.2557091
4812,1,0.9560953
4813,0,7.57687e-07
4814,1,1.0
4815,1,1.0
4816,1,1.0
4817,0,2.004134e-10
4818,1,0.9922024
4819,0,0.0012081539
482,1,1.0
4820,1,1.0
4821,1,0.99999845
4822,1,0.999979
4823,1,1.0
4824,1,0.999572
4825,1,0.9999956
4826,1,1.0
4827,1,0.9933298
4828,1,1.0
4829,0,3.9090534e-10
483,1,0.68223614
4830,0,1.3261324e-11
4831,0,1.6375418e-08
4832,1,1.0
4833,0,9.240564e-10
4834,1,0.99999213
4835,1,0.99394196
4836,1,0.99850994
4837,0,0.002734335
4838,1,0.9999956
4839,0,1.4257085e-05
484,0,1.7612514e-08
4840,1,1.0
4841,0,0.00021062022
4842,0,0.20987436
4843,0,0.42834726
4844,0,1.6317807e-05
4845,0,1.8875582e-05
4846,1,0.9991528
4847,1,0.9999989
4848,0,5.2369046e-06
4849,1,0.9998549
485,1,0.999331
4850,1,1.0
4851,0,6.179246e-05
4852,1,0.9999838
4853,0,1.7010292e-10
4854,1,1.0
4855,0,4.254325e-13
4856,1,1.0
4857,1,0.99999857
4858,1,0.99999607
4859,0,0.004624412
486,1,1.0
4860,1,0.99266934
4861,1,0.99966204
4862,1,0.97609395
4863,0,1.5707205e-07
4864,0,0.0024734207
4865,1,1.0
4866,1,1.0
4867,1,0.99462247
4868,1,0.83680594
4869,0,2.7235042e-10
487,0,5.063211e-09
4870,1,1.0
4871,1,0.99982196
4872,1,1.0
4873,1,1.0
4874,1,0.9979577
4875,1,0.7831945
4876,1,0.9992963
4877,0,1.9258135e-10
4878,0,0.026400223
4879,1,0.99975497
488,0,3.24369e-16
4880,0,8.473535e-11
4881,0,0.025979824
4882,0,4.9056644e-20
4883,1,0.8753959
4884,0,2.9702805e-17
4885,0,2.5717901e-09
4886,0,6.3657386e-13
4887,0,0.03190826
4888,0,0.0016612088
4889,1,0.9999999
489,0,0.49421528
4890,1,0.99999976
4891,0,0.022593433
4892,0,4.19098e-21
4893,0,0.00042521785
4894,1,0.99441034
4895,1,0.6660715
4896,0,3.806106e-12
4897,1,1.0
4898,0,0.02960044
4899,0,1.3927789e-11
49,1,1.0
490,1,0.99996614
4900,0,0.01574551
4901,1,0.99999356
4902,1,1.0
4903,1,0.92392147
4904,0,1.2368887e-05
4905,0,9.718165e-05
4906,0,1.0904612e-16
4907,0,1.7330211e-14
4908,1,0.54647744
4909,1,0.9549554
491,1,1.0
4910,0,7.770359e-14
4911,1,0.99999523
4912,1,1.0
4913,1,1.0
4914,0,2.5749621e-08
4915,1,1.0
4916,0,0.24814577
4917,0,1.5071502e-16
4918,1,0.99871576
4919,1,0.9999999
492,0,0.0016884658
4920,0,6.8547486e-08
4921,0,1.5857913e-06
4922,0,4.597597e-11
4923,0,9.005342e-09
4924,1,0.9094682
4925,0,5.1256205e-13
4926,1,1.0
4927,1,1.0
4928,0,1.227611e-16
4929,1,1.0
493,0,0.004338635
4930,0,7.907397e-15
4931,1,0.99999
4932,0,9.944498e-06
4933,0,2.3967958e-10
4934,0,5.5159305e-10
4935,1,1.0
4936,0,5.1482853e-06
4937,1,0.9999864
4938,1,1.0
4939,1,0.99983144
494,0,8.259413e-10
4940,1,0.9998149
4941,1,0.99687177
4942,1,1.0
4943,0,1.1665435e-30
4944,0,0.2796294
4945,0,2.04707e-05
4946,1,0.99953985
4947,0,0.00018012262
4948,0,2.8732339e-09
4949,0,1.9731203e-09
495,1,0.67322665
4950,1,0.99994445
4951,0,3.9250157e-08
4952,1,0.9999993
4953,1,0.9999957
4954,1,1.0
4955,1,1.0
4956,0,0.0032973313
4957,0,3.743231e-17
4958,0,1.4911601e-09
4959,0,0.1254126
496,1,0.9999999
4960,1,1.0
4961,0,1.0642278e-05
4962,1,1.0
4963,1,1.0
4964,0,5.7428708e-11
4965,1,0.98832744
4966,1,0.99974936
4967,0,1.2463819e-16
4968,0,1.0198864e-08
4969,1,1.0
497,0,1.01070725e-08
4970,0,1.9145861e-12
4971,1,1.0
4972,0,8.0689177e-13
4973,1,1.0
4974,1,0.926248
4975,0,4.536465e-06
4976,1,0.9939049
4977,0,0.027248003
4978,0,2.1831758e-08
4979,1,0.99946254
498,1,0.9999925
4980,1,0.9999995
4981,0,1.4341449e-08
4982,1,1.0
4983,0,7.2257344e-06
4984,1,0.99999976
4985,0,0.30256394
4986,1,0.9989562
4987,0,2.4467047e-13
4988,1,1.0
4989,1,0.9999831
499,1,0.99999976
4990,0,1.1752579e-15
4991,0,1.4498166e-15
4992,1,0.97793865
4993,1,0.89541465
4994,0,0.0018405882
4995,0,0.00012916233
4996,1,0.9999988
4997,0,8.614788e-06
4998,1,0.99999344
4999,1,1.0
5,0,0.0048786695
50,0,3.0231406e-06
500,0,0.023487832
5000,1,1.0
5001,0,2.9688554e-08
5002,0,1.7580893e-16
5003,1,1.0
5004,1,1.0
5005,0,1.5885614e-07
5006,0,8.2916046e-08
5007,0,0.004030236
5008,0,6.8837494e-06
5009,0,3.2783043e-07
501,1,0.9999863
5010,0,1.914627e-07
5011,1,0.91065127
5012,0,0.00558781
5013,0,0.12484034
5014,0,0.33175567
5015,1,1.0
5016,1,0.99990654
5017,1,1.0
5018,0,0.00028742786
5019,1,1.0
502,0,3.9528587e-08
5020,0,9.741415e-11
5021,1,1.0
5022,1,0.9999522
5023,0,0.0026781908
5024,1,1.0
5025,0,0.0003632502
5026,0,2.7969558e-12
5027,0,1.636448e-06
5028,0,2.7487902e-13
5029,0,0.021537513
503,1,1.0
5030,1,0.99921465
5031,1,0.99839765
5032,0,0.00020166185
5033,1,1.0
5034,0,3.489647e-07
5035,1,1.0
5036,1,1.0
5037,0,9.000122e-09
5038,0,1.0148855e-12
5039,0,6.7603282e-06
504,0,1.7240201e-07
5040,1,0.9999925
5041,0,0.0038138416
5042,0,0.00012261224
5043,0,6.350759e-05
5044,0,2.9669236e-09
5045,1,1.0
5046,1,1.0
5047,0,1.4555203e-13
5048,1,0.9553503
5049,1,0.99960667
505,0,1.1521914e-05
5050,0,0.0008212575
5051,0,1.6472677e-06
5052,1,0.99992263
5053,0,4.4253132e-11
5054,0,7.004119e-07
5055,0,2.7728781e-08
5056,1,0.9999752
5057,0,0.16944037
5058,0,5.593317e-07
5059,0,5.125418e-05
506,0,2.6762745e-13
5060,1,0.9999999
5061,1,0.99992347
5062,1,1.0
5063,1,0.95588624
5064,1,0.99881315
5065,0,1.2724613e-12
5066,1,0.91300285
5067,1,0.9999999
5068,1,0.9789161
5069,1,1.0
507,1,1.0
5070,1,1.0
5071,1,0.99999654
5072,1,0.99999964
5073,1,1.0
5074,0,2.693311e-17
5075,0,4.6159985e-14
5076,0,7.18965e-12
5077,1,0.99999964
5078,1,1.0
5079,0,6.317074e-11
508,1,0.99412495
5080,1,1.0
5081,1,1.0
5082,0,0.0019135297
5083,0,3.19421e-13
5084,0,0.00010712745
5085,0,1.0349044e-08
5086,0,0.40574858
5087,0,1.0386814e-12
5088,0,0.00042906954
5089,1,0.9831056
509,1,0.9999963
5090,1,0.8217451
5091,0,2.1585988e-06
5092,1,0.8372431
5093,0,0.03194635
5094,0,0.33624846
5095,0,3.1869583e-08
5096,1,0.9999989
5097,0,4.529986e-12
5098,1,0.99999917
5099,0,2.0921899e-10
51,0,4.0354525e-08
510,1,0.9708552
5100,1,0.9999387
5101,1,1.0
5102,0,3.23607e-20
5103,0,2.535098e-09
5104,0,4.5911826e-11
5105,0,2.399474e-12
5106,0,0.00016808508
5107,1,1.0
5108,0,0.0058983946
5109,0,6.1168415e-05
511,1,0.99996686
5110,0,1.3455253e-13
5111,1,0.99983513
5112,0,1.3349315e-10
5113,1,0.8029606
5114,1,1.0
5115,0,0.09958581
5116,1,1.0
5117,1,0.9999864
5118,1,0.9993357
5119,0,1.7589457e-07
512,0,8.257463e-13
5120,1,0.9999783
5121,1,0.99987257
5122,0,9.038487e-16
5123,1,1.0
5124,0,4.76557e-10
5125,0,3.143968e-10
5126,0,2.6060711e-15
5127,1,1.0
5128,1,1.0
5129,1,0.9225078
513,1,0.99999297
5130,1,0.9999927
5131,0,2.429186e-11
5132,0,8.3037716e-13
5133,0,1.4982594e-16
5134,0,0.000793486
5135,1,1.0
5136,0,6.687082e-14
5137,0,3.7301227e-14
5138,0,1.5189585e-17
5139,0,4.583492e-05
514,0,7.47498e-13
5140,0,1.471598e-07
5141,1,0.9999821
5142,0,9.7847855e-11
5143,1,0.98938155
5144,0,7.289501e-11
5145,1,1.0
5146,1,0.9998481
5147,1,0.9999838
5148,1,0.9935363
5149,0,3.759113e-14
515,1,1.0
5150,1,0.9999969
5151,0,2.1799444e-05
5152,0,3.001888e-11
5153,0,0.010476413
5154,0,3.41804e-05
5155,1,1.0
5156,1,0.99950695
5157,1,1.0
5158,1,1.0
5159,1,1.0
516,1,1.0
5160,0,4.021364e-06
5161,0,2.0954946e-12
5162,1,1.0
5163,1,0.99999547
5164,0,7.439451e-05
5165,1,0.99913377
5166,1,0.99999976
5167,0,0.0024577677
5168,0,2.071496e-05
5169,0,3.5307204e-10
517,1,1.0
5170,0,0.009811046
5171,1,1.0
5172,1,1.0
5173,1,0.999995
5174,0,6.1596717e-07
5175,1,0.9981286
5176,1,0.9999999
5177,1,1.0
5178,0,0.12238058
5179,0,7.683315e-15
518,1,0.9999993
5180,1,0.99999714
5181,0,2.3980212e-10
5182,0,1.9230992e-08
5183,0,1.2744897e-08
5184,0,0.00559938
5185,0,0.00018288029
5186,0,1.5412652e-19
5187,1,0.9999989
5188,1,0.99999976
5189,1,1.0
519,0,1.179225e-12
5190,1,0.7558349
5191,1,1.0
5192,0,3.2458738e-09
5193,0,5.0154433e-08
5194,1,0.99999964
5195,0,1.5765383e-21
5196,0,1.6416626e-13
5197,0,7.832191e-16
5198,1,0.99999344
5199,0,0.4605745
52,0,1.2205839e-15
520,0,3.6887304e-08
5200,1,0.9999999
5201,0,0.00031931745
5202,0,1.6485564e-09
5203,1,0.75168806
5204,0,6.7551844e-07
5205,0,1.1449251e-06
5206,0,8.614151e-11
5207,0,3.13065e-12
5208,0,3.4003423e-13
5209,0,0.17193243
521,1,0.99997413
5210,0,0.26895028
5211,0,1.007949e-11
5212,1,0.9990408
5213,0,5.602358e-09
5214,0,1.4867652e-07
5215,1,0.9988709
5216,1,0.8522953
5217,1,0.9704478
5218,1,1.0
5219,0,3.5386975e-06
522,0,2.2925346e-16
5220,1,0.99999964
5221,0,7.450846e-15
5222,1,1.0
5223,0,2.6437483e-09
5224,1,1.0
5225,0,0.48404473
5226,1,1.0
5227,0,2.423006e-07
5228,1,1.0
5229,0,1.523395e-13
523,1,1.0
5230,0,0.22804664
5231,1,0.9995529
5232,0,0.23962463
5233,1,0.9971414
5234,1,0.999721
5235,1,1.0
5236,1,1.0
5237,1,0.9996247
5238,1,0.9964311
5239,1,1.0
524,0,3.4162457e-07
5240,0,7.0633345e-05
5241,1,0.99415565
5242,1,1.0
5243,1,0.9935033
5244,1,0.9710962
5245,0,7.971456e-14
5246,0,4.550404e-24
5247,0,5.932647e-10
5248,0,1.2356571e-08
5249,1,0.8598675
525,0,3.0039344e-06
5250,0,1.6403856e-13
5251,1,0.9949244
5252,0,1.9317632e-09
5253,0,0.06611272
5254,0,3.3720818e-07
5255,0,5.435362e-12
5256,1,1.0
5257,0,3.4277767e-09
5258,1,1.0
5259,0,0.0027826498
526,0,7.134235e-11
5260,0,1.6307034e-12
5261,0,1.8364929e-06
5262,0,3.4833338e-11
5263,0,6.5927143e-19
5264,1,0.99995077
5265,0,1.5545893e-08
5266,1,1.0
5267,0,0.00022026166
5268,1,0.8845694
5269,0,1.5028038e-09
527,1,0.74554497
5270,0,9.510924e-08
5271,1,0.99999917
5272,0,2.613096e-10
5273,1,0.9982729
5274,1,0.99856025
5275,0,0.13449995
5276,1,1.0
5277,1,0.92662597
5278,1,1.0
5279,1,1.0
528,1,1.0
5280,0,2.1795703e-10
5281,1,0.97304803
5282,0,2.4292415e-11
5283,0,0.10788994
5284,0,1.2785408e-16
5285,0,1.1485768e-14
5286,0,5.622238e-16
5287,0,6.3364024e-07
5288,1,0.9974433
5289,1,0.97019434
529,0,1.3792685e-13
5290,0,7.2060095e-05
5291,1,0.9999889
5292,1,0.9914819
5293,1,1.0
5294,0,1.567984e-08
5295,0,0.004312615
5296,0,0.0016617023
5297,0,1.3508138e-06
5298,0,1.1158014e-16
5299,1,0.9967182
53,0,3.2823837e-07
530,0,4.121512e-06
5300,0,0.00011792527
5301,1,0.8643619
5302,1,1.0
5303,0,0.018347228
5304,1,1.0
5305,1,1.0
5306,1,0.9966498
5307,1,0.98845124
5308,1,1.0
5309,0,1.6117321e-09
531,1,0.9999504
5310,1,0.9996196
5311,0,1.2652588e-12
5312,0,7.2246616e-16
5313,0,0.0002759447
5314,1,0.99993145
5315,1,0.99983764
5316,0,4.003576e-15
5317,1,1.0
5318,1,1.0
5319,0,0.00060664787
532,0,0.00020116675
5320,1,1.0
5321,0,9.383329e-13
5322,1,0.9999999
5323,0,7.1957795e-09
5324,1,0.977113
5325,0,6.4332808e-06
5326,1,0.9967198
5327,1,1.0
5328,1,1.0
5329,0,0.00037906697
533,0,9.577748e-09
5330,0,1.5814326e-13
5331,1,0.97219276
5332,1,0.9999442
5333,1,1.0
5334,0,7.4397493e-09
5335,0,0.005070392
5336,1,1.0
5337,1,0.9999186
5338,0,6.97239e-10
5339,1,0.99999785
534,1,1.0
5340,0,1.049625e-06
5341,0,5.1860525e-12
5342,0,1.6390131e-16
5343,1,0.99999607
5344,1,0.9999325
5345,0,1.0180364e-15
5346,1,0.9483447
5347,1,0.9995122
5348,1,0.99964345
5349,1,0.9999957
535,0,1.4748668e-10
5350,1,0.9999995
5351,1,1.0
5352,0,0.009449448
5353,0,5.4764006e-28
5354,0,4.889547e-10
5355,0,0.00026363315
5356,0,2.960537e-08
5357,1,0.99236125
5358,1,0.9999988
5359,1,0.9621035
536,1,0.6811717
5360,0,1.3006434e-08
5361,1,0.9999982
5362,1,0.91926533
5363,0,1.6438655e-09
5364,0,0.0324306
5365,0,3.349466e-08
5366,1,0.99999976
5367,1,0.9997869
5368,0,2.0360215e-13
5369,1,0.9999393
537,0,4.089918e-05
5370,1,1.0
5371,1,1.0
5372,0,1.9073538e-09
5373,1,0.98889506
5374,0,1.3851446e-05
5375,1,1.0
5376,1,1.0
5377,1,0.99999917
5378,1,0.99999964
5379,0,0.0058592777
538,0,8.0907844e-21
5380,1,1.0
5381,1,0.99986815
5382,1,1.0
5383,1,0.99801564
5384,0,6.8408247e-07
5385,1,0.9989164
5386,0,1.1526766e-10
5387,0,4.888953e-09
5388,1,0.9999474
5389,0,3.9980634e-24
539,0,0.00096533267
5390,1,1.0
5391,1,0.99813545
5392,0,3.4046985e-05
5393,1,0.9884517
5394,1,0.9999981
5395,1,0.9999924
5396,1,0.99955064
5397,0,1.1168405e-16
5398,0,1.00046267e-13
5399,1,1.0
54,0,3.3716648e-11
540,1,1.0
5400,1,0.99965453
5401,0,0.00086620095
5402,1,1.0
5403,1,0.9999974
5404,1,0.99782866
5405,0,0.0045147627
5406,1,0.99999595
5407,1,0.99682593
5408,0,7.7665e-08
5409,1,1.0
541,0,1.4626677e-12
5410,1,0.9988807
5411,1,0.99999833
5412,0,1.6664659e-06
5413,1,1.0
5414,1,0.9999999
5415,0,4.091983e-10
5416,1,0.99853635
5417,0,0.22789219
5418,0,0.40022087
5419,1,0.9866514
542,1,1.0
5420,1,0.9999999
5421,1,1.0
5422,1,0.7623238
5423,0,1.7201292e-17
5424,0,4.699568e-14
5425,1,0.98189217
5426,1,0.99999833
5427,1,0.99999
5428,1,1.0
5429,0,0.0042805593
543,0,1.368953e-20
5430,0,0.009408056
5431,1,0.99999535
5432,1,0.9999968
5433,1,0.99925536
5434,1,0.99952984
5435,0,0.00010771532
5436,1,0.99999917
5437,1,0.9999999
5438,1,1.0
5439,0,5.5613677e-06
544,0,6.088649e-09
5440,1,1.0
5441,1,0.9998815
5442,1,0.99999857
5443,1,1.0
5444,1,0.9575985
5445,0,2.7554664e-10
5446,1,1.0
5447,1,0.9999857
5448,1,0.9999982
5449,1,1.0
545,1,1.0
5450,1,0.9998709
5451,1,1.0
5452,0,2.5402067e-06
5453,0,1.3212803e-06
5454,1,1.0
5455,1,0.9999865
5456,0,3.5841072e-06
5457,1,1.0
5458,1,0.999995
5459,1,0.99993503
546,0,1.4882733e-09
5460,0,0.00032750063
5461,0,1.6440802e-07
5462,0,0.15238933
5463,1,1.0
5464,1,1.0
5465,1,1.0
5466,0,0.00032759336
5467,1,0.99998367
5468,1,0.99966383
5469,1,0.9804097
547,1,1.0
5470,0,0.48032752
5471,0,0.41526082
5472,0,1.0152361e-05
5473,0,0.23154733
5474,0,8.0346446e-08
5475,1,0.54169035
5476,0,0.0008063357
5477,0,0.104078256
5478,1,0.9999893
5479,1,1.0
548,1,1.0
5480,0,4.634341e-13
5481,1,1.0
5482,0,2.5409403e-13
5483,0,3.5773546e-08
5484,1,1.0
5485,1,0.9999931
5486,0,8.489675e-16
5487,1,1.0
5488,1,1.0
5489,1,0.999907
549,0,2.1002476e-20
5490,1,0.9999975
5491,1,1.0
5492,0,0.0399071
5493,1,1.0
5494,1,0.9958353
5495,1,0.99977106
5496,1,1.0
5497,1,0.9983747
5498,0,5.529598e-12
5499,0,1.04741375e-05
55,0,4.5375745e-10
550,0,0.060552485
5500,0,1.26166305e-20
5501,1,1.0
5502,0,0.00015052636
5503,1,1.0
5504,1,1.0
5505,1,0.7244759
5506,0,0.32912096
5507,1,1.0
5508,1,1.0
5509,1,0.82489014
551,0,0.2106079
5510,1,0.99997234
5511,0,0.0012608531
5512,1,1.0
5513,1,1.0
5514,1,1.0
5515,1,1.0
5516,1,0.94472486
5517,0,4.2634126e-14
5518,0,4.5960163e-12
5519,1,1.0
552,1,0.99992764
5520,1,1.0
5521,1,0.97712713
5522,1,0.9999999
5523,0,4.482478e-14
5524,1,1.0
5525,0,3.5619366e-10
5526,1,0.9765521
5527,1,1.0
5528,1,0.9698896
5529,0,3.1745993e-16
553,0,0.0014954495
5530,0,0.02571717
5531,1,0.99999
5532,1,1.0
5533,0,3.6545948e-06
5534,1,1.0
5535,0,4.456307e-14
5536,1,1.0
5537,0,2.3092205e-08
5538,0,3.5920523e-17
5539,1,1.0
554,0,2.5839165e-08
5540,0,9.615473e-09
5541,0,0.0015158383
5542,0,0.00015040468
5543,1,0.99706763
5544,0,4.2828854e-17
5545,0,6.396873e-13
5546,0,4.4934372e-06
5547,0,4.587093e-07
5548,1,0.6976115
5549,0,2.6807495e-13
555,1,0.99991417
5550,1,0.96653837
5551,1,0.9999993
5552,0,2.3286977e-05
5553,1,0.9986343
5554,1,1.0
5555,1,0.9949831
5556,0,1.2613397e-14
5557,0,0.065782554
5558,1,0.9940094
5559,1,1.0
556,0,6.42198e-14
5560,1,0.9997137
5561,1,0.9988834
5562,1,0.99999857
5563,0,0.00040494255
5564,0,2.059734e-06
5565,1,0.6995973
5566,0,1.2121893e-06
5567,1,1.0
5568,1,0.99995565
5569,0,0.49378932
557,1,1.0
5570,1,0.994011
5571,1,0.99998724
5572,1,1.0
5573,1,0.9999999
5574,1,0.9928059
5575,1,1.0
5576,0,1.8707197e-12
5577,1,1.0
5578,1,0.9999566
5579,0,8.968902e-16
558,1,1.0
5580,1,1.0
5581,1,0.9999722
5582,0,0.00011598292
5583,0,0.0014332926
5584,1,1.0
5585,1,0.99995387
5586,1,0.999941
5587,1,1.0
5588,1,0.9950034
5589,0,0.08167917
559,1,1.0
5590,1,0.99999833
5591,1,0.9999988
5592,1,1.0
5593,1,1.0
5594,1,0.7360883
5595,0,0.45121136
5596,1,0.95297354
5597,0,0.1451866
5598,0,2.0380283e-11
5599,0,4.473254e-14
56,1,0.9999963
560,1,0.9998815
5600,1,0.99869233
5601,1,1.0
5602,1,0.9995436
5603,0,0.00026017727
5604,1,0.9999802
5605,0,2.421853e-07
5606,0,2.824655e-17
5607,1,0.9938403
5608,1,0.9997316
5609,0,3.2416292e-13
561,0,4.863035e-12
5610,1,1.0
5611,0,7.177933e-06
5612,0,1.1157137e-13
5613,1,0.9997595
5614,1,0.9999988
5615,0,0.000110899295
5616,0,1.4733308e-11
5617,1,0.9953773
5618,1,1.0
5619,1,0.9976254
562,0,3.5036536e-09
5620,1,1.0
5621,0,4.103301e-17
5622,0,7.731348e-17
5623,0,7.598276e-12
5624,0,2.6392414e-07
5625,1,0.9999659
5626,0,1.6694225e-05
5627,1,0.5287069
5628,1,0.9999999
5629,1,0.99994934
563,0,1.2616509e-09
5630,1,0.91964984
5631,1,0.999826
5632,0,0.043824103
5633,1,0.9970796
5634,0,0.018894777
5635,1,1.0
5636,0,0.23151778
5637,0,7.4672295e-09
5638,0,1.4723893e-05
5639,1,0.8171604
564,0,3.6794126e-38
5640,1,0.9991146
5641,1,0.99967957
5642,1,1.0
5643,0,1.5173386e-15
5644,1,0.7943353
5645,0,1.27664814e-11
5646,0,2.8199008e-14
5647,0,3.772763e-09
5648,0,0.106218606
5649,1,1.0
565,1,1.0
5650,1,1.0
5651,1,0.999897
5652,0,4.228778e-06
5653,1,1.0
5654,0,0.00025471603
5655,1,1.0
5656,1,0.9999924
5657,0,0.24241127
5658,1,0.85349077
5659,0,2.1287618e-12
566,0,1.8756248e-09
5660,1,0.99897754
5661,0,9.559546e-14
5662,1,1.0
5663,0,1.1045761e-13
5664,0,2.3208704e-06
5665,1,1.0
5666,0,2.0411443e-07
5667,1,0.99991035
5668,0,0.008549284
5669,0,0.074497
567,0,6.839253e-14
5670,1,0.90497774
5671,0,0.01916458
5672,1,0.9989754
5673,0,5.8048833e-11
5674,0,7.089971e-11
5675,1,0.9650453
5676,1,0.9999958
5677,1,1.0
5678,0,2.2148871e-13
5679,0,3.4925938e-07
568,1,1.0
5680,1,1.0
5681,0,1.1791357e-11
5682,0,1.2215699e-10
5683,0,1.408184e-05
5684,1,0.79182076
5685,0,4.128502e-09
5686,0,1.6465466e-15
5687,0,6.040958e-07
5688,1,0.9999776
5689,1,1.0
569,1,0.99999976
5690,1,0.9656466
5691,1,0.99484986
5692,1,0.9999999
5693,1,0.97988975
5694,1,0.9994276
5695,1,0.9716722
5696,0,0.37651122
5697,1,1.0
5698,1,0.99473214
5699,0,1.570241e-15
57,1,1.0
570,0,1.8666881e-09
5700,1,0.9999994
5701,1,0.9999999
5702,0,5.494489e-10
5703,1,0.99999976
5704,0,2.51748e-10
5705,1,0.9021443
5706,1,0.9999944
5707,1,0.5212331
5708,1,0.97959113
5709,0,1.6750613e-08
571,1,0.5514752
5710,0,1.295598e-07
5711,1,0.9199148
5712,0,2.6309885e-06
5713,0,0.00014817067
5714,0,2.4857183e-13
5715,1,0.9990274
5716,0,1.4569842e-07
5717,1,0.9993998
5718,1,0.999997
5719,0,1.179342e-06
